Group,N,Model_Variant,TF,rs,Global_Score,Specificity_Score,Mean_MSE,Mean_WMSE,Mean_Pearson,Mean_Pearson_Pert,Mean_Pearson_TopK_DEGs,Mean_Rank_L1,Mean_Rank_Cosine,Matrix_Dist
test_unseen,108,LLMRidge_Concat_KP,0.1,2,-0.01200204485442,0.0118075071779667,0.0213235395365498,0.1928824844010950,0.2522569407398500,0.1325965273885110,0.398757742175573,0.3831030714592360,0.6396206533192830,69.5585589571379
Combined,950,LLMRidge_Concat_KP,0.1,2,-0.0541461151986139,-0.0734277623443847,0.0176733206898758,0.1562105727667430,0.1943621449934100,0.1661411244910680,0.4738389635600410,0.5245443957628530,0.5403993122954910,696.4152263180680
test_seen,842,DNN_MultiCtx,0.1,2,0.2549165307997910,0.2318593415792840,0.0112379854572649,0.1042184597526240,0.2803247732385560,0.5711815903722530,0.7190961140547950,0.6311519313992230,0.6304686268080670,592.5095054739740
test_unseen,108,DNN_MultiCtx,0.1,2,0.2220368273276700,0.2245290523059390,0.0166522573498595,0.1513929315946020,0.3731897662704190,0.4648306439652410,0.6253209886483000,0.4305214065488040,0.7323888693751710,67.5451488964865
Combined,950,DNN_MultiCtx,0.1,2,0.2482442416689180,0.2298168745396550,0.0118535026829493,0.1095814523409750,0.2908820566569150,0.5590911669912460,0.7002934873869960,0.6083434085741220,0.6420553491209580,667.4886991199560
test_seen,842,MLP_Concat_KDP,0.1,2,0.1182098059806290,0.1014081866199710,0.0133877563884265,0.1266260756290050,0.2466528552386800,0.4297835269752320,0.5810227802082420,0.6104550608341320,0.5861376771148030,650.5932102802660
test_unseen,108,MLP_Concat_KDP,0.1,2,0.1548452267461410,0.1600116409452040,0.0179854819154435,0.1627932448435080,0.3607465419573360,0.3907740461932400,0.5532055696991240,0.4337216563243960,0.7071966592514540,75.83809701058130
Combined,950,MLP_Concat_KDP,0.1,2,0.1225316279457580,0.1089653937394230,0.0139104451851821,0.1307377117081270,0.2596235059393270,0.4253487649494900,0.5754452176949930,0.5903632632688150,0.5999001719261270,734.0709508932220
test_seen,842,Ridge_Concat_KDP,0.1,2,0.1559056601277360,0.159844813122924,0.0135694601071994,0.1224613795879380,0.2401656013229890,0.4163944049910700,0.5957939846396800,0.642696775453096,0.6071011115588610,501.81028217220400
test_unseen,108,Ridge_Concat_KDP,0.1,2,0.1378397891709500,0.1632408646900320,0.0189982616704785,0.1601473743751500,0.3214792972344350,0.3298059296383160,0.5261109072384960,0.4113296647543220,0.7092163290793430,63.757729630288400
Combined,950,Ridge_Concat_KDP,0.1,2,0.1522611007629280,0.1599335195592060,0.0141866291270248,0.1267456821532210,0.2494096846476590,0.4065506625299150,0.581821997038935,0.6163939881315510,0.6187099994454000,572.2938321983820
test_seen,842,KNN_KDP,0.1,2,-0.0452437746974252,-0.0381057056148544,0.0193265639035468,0.1550913611555530,0.2010197609190530,0.1844329342014490,0.4846006656275570,0.6003419025903000,0.5403938137156500,548.2424294504850
test_unseen,108,KNN_KDP,0.1,2,0.0971355326075025,0.12080140148383,0.0207278333708579,0.1834989796453590,0.3266572969787560,0.248764692844403,0.5066721926413120,0.4603090972953990,0.6893513640088980,63.063646974763700
Combined,950,KNN_KDP,0.1,2,-0.0253336411831161,-0.0165424140400231,0.0194858661166727,0.1583208588365000,0.2153027650184720,0.1917464393945420,0.4890261748511270,0.5844223836725640,0.557327935222672,618.507586131826
test_seen,842,KRR_KDP,0.1,2,0.1059800581375800,0.089282378271333,0.0141075667059022,0.1316294377721400,0.2411978482280200,0.3667179076439200,0.5882773775554360,0.6224679560182120,0.5901774339284510,590.7007251361430
test_unseen,108,KRR_KDP,0.1,2,0.1827960181881420,0.1970376256717280,0.0184084463133446,0.1607103764887830,0.3623945782954940,0.3701705233925680,0.5840500776581620,0.4520060102251880,0.7381746868048240,66.24795609540380
Combined,950,KRR_KDP,0.1,2,0.1157325963611370,0.1028885930098770,0.014596508808643,0.134935481331506,0.2549760028041120,0.3671104155395560,0.5874297717384700,0.603089124285952,0.6070023847817650,664.6196306463940
test_seen,842,RIDGE_LatentReg_KDP,0.1,2,0.0915885053072174,0.0784832338198877,0.0146835241004177,0.1328409545733090,0.2413565034674380,0.3643806671260780,0.5750062932533580,0.6127790473282290,0.5904302315977060,607.7498641455980
test_unseen,108,RIDGE_LatentReg_KDP,0.1,2,0.1927224264057800,0.201591210642617,0.0186538146895901,0.159275611368005,0.3838486013095890,0.3940652232032070,0.6056356464757030,0.4730613121024080,0.7393747804706710,71.62245426735780
Combined,950,RIDGE_LatentReg_KDP,0.1,2,0.1055573277901460,0.0948475629007899,0.0151348834516078,0.1358461576615480,0.2575556051168620,0.3677553324485310,0.5811477117928630,0.5968953469025570,0.6073628750485280,686.4659567180460
test_seen,842,BalancedKRR_lambda0.5_KDP,0.1,2,0.1963360877018160,0.187630142096827,0.0127127220935516,0.1166764094891720,0.2685272203612790,0.4569976042282730,0.6458157802780780,0.6648979172976180,0.6186935116099210,546.7827864499190
test_unseen,108,BalancedKRR_lambda0.5_KDP,0.1,2,0.1910491725683960,0.2336416033500300,0.0171488812718438,0.1509245625719380,0.3195325149405480,0.4329035053709930,0.5184842980544640,0.3487199000897630,0.7642255005268700,54.39213452910620
Combined,950,BalancedKRR_lambda0.5_KDP,0.1,2,0.1927432154552700,0.1921537181111840,0.0132170433475049,0.1205698837343710,0.2743257170081860,0.4542584856213400,0.6202848485631910,0.6289534690255670,0.6352382008762690,604.4111655620110
test_seen,793,DNN_KP,0.1,3,0.1579613128238720,0.1251703619780380,0.0152978138216568,0.1288456368965200,0.286550062450329,0.4375247845305250,0.613877719326703,0.5168863441789320,0.6188170627301590,595.1032131681020
test_unseen,161,DNN_KP,0.1,3,0.0243616753419486,-0.036692005151962,0.0094994829522202,0.0741357656093672,0.0992279830909339,0.4937887015361080,0.2171217715367670,0.6735969445947090,0.468777903058664,132.54479969420100
Combined,954,DNN_KP,0.1,3,0.1423387296387420,0.1046017056304860,0.0143192695135024,0.119612629268395,0.25493700712867,0.4470200577358700,0.5985441561270920,0.5433333113350540,0.5934959886136900,733.1541076410970
test_seen,793,Ridge_Concat_KP,0.1,3,0.1007643504404720,0.0801253562636073,0.018288742556515,0.1356674455802950,0.2630713627172820,0.2475674829681830,0.5847140467999480,0.5299598136368990,0.6164154081688010,476.933100439212
test_unseen,161,Ridge_Concat_KP,0.1,3,-0.1810200485502360,-0.2520635680425870,0.0136221626380122,0.0887863234173853,0.0898090690780743,0.1810646904629520,0.0065241905977018,0.6529038733518870,0.466979072298658,104.36536823062000
Combined,954,Ridge_Concat_KP,0.1,3,0.0707592966030337,0.0418343697395107,0.0175011960503526,0.1277556419448360,0.233831080457416,0.2363442653650990,0.5623685451109720,0.5507082346160530,0.5911960684674460,586.0280773100110
test_seen,793,KNN_KP,0.1,3,0.1666476401626510,0.1764601917475230,0.0183020865612566,0.1272813145066080,0.2742034399091210,0.2955365456431260,0.6031209955799400,0.5841750151178530,0.6603584089005450,369.3336165640560
test_unseen,161,KNN_KP,0.1,3,-0.1026300936447400,-0.1669326073777210,0.0141893937559922,0.0851925280302644,0.0942961091977195,0.2236543296337520,0.2155607615109700,0.6655999687159870,0.5002965463752910,81.64751869839220
Combined,954,KNN_KP,0.1,3,0.1359763672553940,0.1361062659185400,0.0176080157628838,0.1201782803109140,0.2438417205752260,0.2834054798386090,0.5881428222825890,0.5979165429263430,0.6333458723527820,455.4279387949500
test_seen,793,KRR_KP,0.1,3,0.1411721548850530,0.1023432355234580,0.0165002434548524,0.1297586889563730,0.2924608712783030,0.3229893054097930,0.6331705974344090,0.5325308410819220,0.6269376985665500,548.2913478052740
test_unseen,161,KRR_KP,0.1,3,-0.1469052861341770,-0.2257177390674610,0.011930790217132,0.0856336759957747,0.0972218727269846,0.2472682414126640,0.0100506640851794,0.6508704124927490,0.4630033956189350,121.16665771765000
